File	AsrCERENCE	Label
list_split_4B_090a-fanhua-10742.wav	Stell die Navigation	Stell die Navigationslautstärke auf 15 ein
list_split_4B_090a-fanhua-10762.wav	Senke die Navigationslautstärke um 30 %	Senke die Navigationslautstärke um 30%
list_split_4B_090a-fanhua-10763.wav	Navigationslautstärke um 50 % verringern	Navigationslautstärke um 50% verringern
list_split_4B_090a-fanhua-10764.wav	Verringere die Lautstärke von der Navigation um 10 %	Verringere die Lautstärke von der Navigation um 10%
list_split_4B_090a-fanhua-10765.wav	Verringere Navigation s Volumen um 10 %	verringere Navigationsvolumen um 10%
list_split_4B_090a-fanhua-10766.wav	Mach bitte das navigations Volumen um 10 % leise	Mach Bitte das Navigationsvolumen um 10% leise
list_split_4B_090a-fanhua-10767.wav	Verringere die Navigationslautstärke um 50 %	verringere die Navigationslautstärke um 50%
list_split_4B_090a-fanhua-10768.wav	Kannst du die Navigationslautstärke um 20 % verringern	kannst du die Navigationslautstärke um 20% verringern
list_split_4B_090a-fanhua-10770.wav	Senke bitte die Navigationslautstärke um 10 %	senke bitte die Navigationslautstärke um 10%
list_split_4B_090a-fanhua-10771.wav	Bitte hilf mir die Navigationslautstärke um 10 % zu verringern	Bitte hilf mir die Navigationslautstärke um 10% zu verringern
list_split_4B_090a-fanhua-10772.wav	Stelle die Navigationslautstärke auf 40 % ein	Stell die Navigationslautstärke auf 40% ein
list_split_4B_090a-fanhua-10773.wav	Navigationslautstärke auf 40 % stellen	Navigationslautstärke auf 40% stellen
list_split_4B_090a-fanhua-10774.wav	Das Navigation s Volumen auf 40 % stellen	Das Navigationsvolumen auf 40% stellen
list_split_4B_090a-fanhua-10775.wav	Stelle bitte das Navigation s Volumen auf 40 %	stelle Bitte das Navigationsvolumen auf 40%
list_split_4B_090a-fanhua-10776.wav	Ich möchte das Navigation s Volumen auf 40 % stellen	ich möchte das Navigationsvolumen auf 40% stellen
list_split_4B_090a-fanhua-10777.wav	Stelle die Navigationslautstärke auf 35 %	stelle die Navigationslautstärke auf 35%
list_split_4B_090a-fanhua-10778.wav	Kannst du die Navigationslautstärke auf 45 % stellen	kannst du die Navigationslautstärke auf 45% stellen
list_split_4B_090a-fanhua-10779.wav	Bitte stelle das Navigation s Volumen auf 37 % laut	Bitte stelle das Navigationsvolumen auf 37% laut
list_split_4B_090a-fanhua-10780.wav	Stelle bitte die Navigationslautstärke auf 50 % ein	stelle bitte die Navigationslautstärke auf 50% ein
list_split_4B_090a-fanhua-10781.wav	Lass uns die Navigationslautstärke auf 50 % einstellen	lass uns die Navigationslautstärke auf 50% einstellen
list_split_4B_090a-fanhua-10782.wav	Sy Navigationslautstärke auf maximum	erhöhe Navigationslautstärke auf Maximum
list_split_4B_090a-fanhua-10784.wav	Das Navigation s Volumen auf maximum stellen	Das Navigationsvolumen auf Maximum stellen
list_split_4B_090a-fanhua-10785.wav	Stelle bitte das navigations Volumen auf maximum	stelle Bitte das Navigationsvolumen auf Maximum
list_split_4B_090a-fanhua-10786.wav	Ich möchte das Navigation s Volumen auf maximum stellen	ich möchte das Navigationsvolumen auf Maximum stellen
list_split_4B_090a-fanhua-10789.wav	Bitte stelle das maximale Navigation s Volumen	Bitte stelle das maximale Navigationsvolumen
list_split_4B_090a-fanhua-10790.wav	Stelle bitte die maximalen Navigationslautstärke ein	stelle bitte die maximale Navigationslautstärke ein
list_split_4B_090a-fanhua-10794.wav	Das navigations Blumen auf Minimum stellen	Das Navigationsvolumen auf Minimum stellen
list_split_4B_090a-fanhua-10795.wav	Stelle bitte das Navigation s Volumen auf Minimum	stelle Bitte das Navigationsvolumen auf Minimum
list_split_4B_090a-fanhua-10796.wav	Ich möchte das Navigation s Volumen auf Minimum stellen	ich möchte das Navigationsvolumen auf Minimum stellen
list_split_4B_090a-fanhua-10799.wav	Bitte stelle das Minimal Navigation s Volumen	Bitte stelle das minimale Navigationsvolumen
list_split_4B_090a-fanhua-10800.wav	Stelle bitte den minimalen Navigationslautstärke ein	stelle bitte die minimale Navigationslautstärke ein
list_split_4B_090a-fanhua-10816.wav	Bitte stelle das Volumen Meise	Bitte stelle das Volumen leise
list_split_4B_090a-fanhua-10840.wav	Lautstärke um 30 % verringern	Lautstärke um 30% verringern
list_split_4B_090a-fanhua-10841.wav	Senke bitte die Lautstärke um 10 %	senke bitte die Lautstärke um 10%
list_split_4B_090a-fanhua-10842.wav	Senke die Lautstärke um 10 %	Senke die Lautstärke um 10%
list_split_4B_090a-fanhua-10843.wav	Verringere Lautstärke um 20 %	verringere Lautstärke um 20%
list_split_4B_090a-fanhua-10844.wav	Mach bitte das Volumen um 50 % leiser	Mach Bitte das Volumen um 50% leise
list_split_4B_090a-fanhua-10845.wav	Verringere die Lautstärke um 30 %	verringere die Lautstärke um 30%
list_split_4B_090a-fanhua-10846.wav	Kannst du die Lautstärke um 20 % verringern	kannst du die Lautstärke um 20% verringern
list_split_4B_090a-fanhua-10847.wav	Bitte stelle das Volumen um 40 % leise	Bitte stelle das Volumen um 40% leise
list_split_4B_090a-fanhua-10848.wav	Bitte hilf mir die Lautstärke um 20 % zu verringern	Bitte hilf mir die Lautstärke um 20% zu verringern
list_split_4B_090a-fanhua-10850.wav	Lautstärke auf 40 % stellen	Lautstärke auf 40% stellen
list_split_4B_090a-fanhua-10851.wav	Das Volumen auf 40 % stellen	Das Volumen auf 40% stellen
list_split_4B_090a-fanhua-10852.wav	Stelle bitte das Volumen auf 40 %	stelle Bitte das Volumen auf 40%
list_split_4B_090a-fanhua-10853.wav	Ich möchte das Volumen auf 40 % stellen	ich möchte das Volumen auf 40% stellen
list_split_4B_090a-fanhua-10854.wav	Stelle die Lautstärke auf 35 %	stelle die Lautstärke auf 35%
list_split_4B_090a-fanhua-10855.wav	Kannst du die Lautstärke auf 45 % stellen	kannst du die Lautstärke auf 45% stellen
list_split_4B_090a-fanhua-10856.wav	Bitte stelle das Volumen auf 37 % laut	Bitte stelle das Volumen auf 37% laut
list_split_4B_090a-fanhua-10857.wav	Stelle bitte die Lautstärke auf 50 % ein	stelle bitte die Lautstärke auf 50% ein
list_split_4B_090a-fanhua-10858.wav	Lass uns die Lautstärke auf 50 % einstellen	lass uns die Lautstärke auf 50% einstellen
list_split_4B_090a-fanhua-10875.wav	Ich möchte den stumm modus deaktivieren	ich möchte den Stummmodus deaktivieren
list_split_4B_090a-fanhua-10876.wav	Kannst du den stumm modus ausschalten	kannst du den Stummmodus ausschalten
list_split_4B_090a-fanhua-10879.wav	Stoppe stumm modus	stoppe Stummmodus
list_split_4B_090a-fanhua-10880.wav	Zurück zu Musik gehen	Zurück zur Musik gehen
list_split_4B_090a-fanhua-10885.wav	Setze die Audio Wiedergabe fort	setze die Audiowiedergabe fort
list_split_4B_090a-fanhua-10886.wav	Audio Wiedergabe fortsetzen	Audiowiedergabe fortsetzen
list_split_4C_090a-fanhua-10642.wav	Kannst du die Medien Lautstärke erhöhen	kannst du die Medienlautstärke erhöhen
list_split_4C_090a-fanhua-10643.wav	Bitte stelle das Medien Volumen lauter	Bitte stelle das Medienvolumen lauter
list_split_4C_090a-fanhua-10644.wav	Erhöhe bitte die Medien Lautstärke	Erhöhe bitte die Medienlautstärke
list_split_4C_090a-fanhua-10645.wav	Bitte hilf mir die Medien Lautstärke zu erhöhen	Bitte hilf mir die Medienlautstärke zu erhöhen
list_split_4C_090a-fanhua-10646.wav	Ich möchte die Medien Lautstärke steigern	ich möchte die Medienlautstärke steigern
list_split_4C_090a-fanhua-10648.wav	Das Medien Volumen um eine stufe erhöhen	Das Medienvolumen um 1 Stufe erhöhen
list_split_4C_090a-fanhua-10649.wav	Mach bitte das Medien Volumen um zwei stufen lauter	Mach Bitte das Medienvolumen um 2 Stufen lauter
list_split_4C_090a-fanhua-10650.wav	Stelle das Medien Volumen um zwei stufen lauter	stelle das Medienvolumen um 2 Stufen lauter
list_split_4C_090a-fanhua-10651.wav	Erhöhe die Medien Lautstärke um drei Stufen	Erhöhe die Medienlautstärke um 3 Stufen
list_split_4C_090a-fanhua-10652.wav	Kannst du die Medien Lautstärke um zwei erhöhen	kannst du die Medienlautstärke um 2 erhöhen
list_split_4C_090a-fanhua-10653.wav	Bitte stelle das Medien Volumen um eins lauter	Bitte stelle das Medienvolumen um 1 lauter
list_split_4C_090a-fanhua-10654.wav	Erhöhe bitte die Medien Lautstärke um zwei	Erhöhe bitte die Medienlautstärke um 2
list_split_4C_090a-fanhua-10655.wav	Bitte hilf mir die Medien Lautstärke um zwei Stufen zu erhöhen	Bitte hilf mir die Medienlautstärke um 2 Stufen zu erhöhen
list_split_4C_090a-fanhua-10656.wav	Ich möchte die Medien Lautstärke um zwei stufen steigern	ich möchte die Medienlautstärke um 2 Stufen steigern
list_split_4C_090a-fanhua-10657.wav	Erhöhe die Medien Lautstärke um 30 %	Erhöhe die Medienlautstärke um 30%
list_split_4C_090a-fanhua-10658.wav	Kannst du die Medien Lautstärke um 20 % erhöhen	kannst du die Medienlautstärke um 20% erhöhen
list_split_4C_090a-fanhua-10659.wav	Bitte stelle das Medien Volumen um 10 % lauter	Bitte stelle das Medienvolumen um 10% lauter
list_split_4C_090a-fanhua-10660.wav	Erhöhe bitte die Medien Lautstärke um 20 %	Erhöhe bitte die Medienlautstärke um 20%
list_split_4C_090a-fanhua-10661.wav	Bitte hilf mir die Medien Lautstärke um 20 % zu erhöhen	Bitte hilf mir die Medienlautstärke um 20% zu erhöhen
list_split_4C_090a-fanhua-10662.wav	Ich möchte die Medien Lautstärke um 20 % steigern	ich möchte die Medienlautstärke um 20% steigern
list_split_4C_090a-fanhua-10663.wav	Lass uns die Medien Lautstärke um 30 % erhöhen	lass uns die Medienlautstärke um 30% erhöhen
list_split_4C_090a-fanhua-10665.wav	Kannst du die Medien Lautstärke verringern	kannst du die Medienlautstärke verringern
list_split_4C_090a-fanhua-10666.wav	Bitte stelle das Medien Volumen leise	Bitte stelle das Medienvolumen leise
list_split_4C_090a-fanhua-10667.wav	Senke bitte die Medien Lautstärke	senke bitte die Medienlautstärke
list_split_4C_090a-fanhua-10668.wav	Bitte hilf mir die Medien Lautstärke zu verringern	Bitte hilf mir die Medienlautstärke zu verringern
list_split_4C_090a-fanhua-10679.wav	Benachrichtigungs Lautstärke um 50 % verringern	Benachrichtigungslautstärke um 50% verringern
list_split_4C_090a-fanhua-10680.wav	Verringere die Lautstärke von Medien um 10 %	Verringere die Lautstärke vom Medien um 10%
list_split_4C_090a-fanhua-10681.wav	Verringere Nomi Lautstärke um 10 %	verringere Nomi-Lautstärke um 10%
list_split_4C_090a-fanhua-10682.wav	Mach bitte das Medien Volumen um 10 % leiser	Mach Bitte das Medienvolumen um 10% leise
list_split_4C_090a-fanhua-10683.wav	Verringere die mir den Lautstärke um 50 %	verringere die Medienlautstärke um 50%
list_split_4C_090a-fanhua-10684.wav	Ich will dass ich	kannst du die Medienlautstärke um 20% verringern
list_split_4C_090a-fanhua-10685.wav	Bitte stelle das Medien Volumen um 50 % leiser	Bitte stelle das Medienvolumen um 50% leise
list_split_4C_090a-fanhua-10687.wav	Bitte hilf mir die Medien Lautstärke um 10 % zu verringern	Bitte hilf mir die Medienlautstärke um 10% zu verringern
list_split_4C_090a-fanhua-10688.wav	Medienlautstärke auf 40 % stellen	Medienlautstärke auf 40% stellen
list_split_4C_090a-fanhua-10689.wav	Was Medien Volumen auf 40 % stellen	Das Medienvolumen auf 40% stellen
list_split_4C_090a-fanhua-10690.wav	Stelle bitte das Medien Volumen auf 40 %	stelle Bitte das Medienvolumen auf 40%
list_split_4C_090a-fanhua-10691.wav	Ich möchte das Medien Volumen auf 40 % stellen	ich möchte das Medienvolumen auf 40% stellen
list_split_4C_090a-fanhua-10692.wav	Stelle die Medienlautstärke auf 35 %	stelle die Medienlautstärke auf 35%
list_split_4C_090a-fanhua-10693.wav	Kannst du die Medien Lautstärke auf 45 % stellen	kannst du die Medienlautstärke auf 45% stellen
list_split_4C_090a-fanhua-10694.wav	Bitte stelle das Medien Volumen auf 37 % laut	Bitte stelle das Medienvolumen auf 37% laut
list_split_4C_090a-fanhua-10695.wav	Stelle bitte die Medien Lautstärke auf 50 % ein	stelle bitte die Medienlautstärke auf 50% ein
list_split_4C_090a-fanhua-10696.wav	Lass uns die Medien Lautstärke auf 50 % einstellen	lass uns die Medienlautstärke auf 50% einstellen
list_split_4C_090a-fanhua-10707.wav	Medien Lautstärke auf maximum stellen	Medienlautstärke auf Maximum stellen
list_split_4C_090a-fanhua-10708.wav	Das Medien Volumen auf maximum stellen	Das Medienvolumen auf Maximum stellen
list_split_4C_090a-fanhua-10709.wav	Stelle bitte das Medien Volumen auf maximum	stelle Bitte das Medienvolumen auf Maximum
list_split_4C_090a-fanhua-10710.wav	Ich möchte	ich möchte das Medienvolumen auf Maximum stellen
list_split_4C_090a-fanhua-10712.wav	Kannst du die Medien Lautstärke auf maximum stellen	kannst du die Medienlautstärke auf Maximum stellen
list_split_4C_090a-fanhua-10713.wav	Bitte stelle das maximale Medien Volumen	Bitte stelle das maximale Medienvolumen
list_split_4C_090a-fanhua-10714.wav	Stelle bitte die maximale Medien Lautstärke ein	stelle bitte die maximale Medienlautstärke ein
list_split_4C_090a-fanhua-10716.wav	Was Medien Volumen auf Minimum stellen	Das Medienvolumen auf Minimum stellen
list_split_4C_090a-fanhua-10717.wav	Stelle bitte das Medien Volumen auf meinem um	stelle Bitte das Medienvolumen auf Minimum
list_split_4C_090a-fanhua-10718.wav	Ich möchte das Medien Volumen auf Minimum stellen	ich möchte das Medienvolumen auf Minimum stellen
list_split_4C_090a-fanhua-10720.wav	Kannst du die Medien Lautstärke auf Minimum stellen	kannst du die Medienlautstärke auf Minimum stellen
list_split_4C_090a-fanhua-10721.wav	Bitte stelle das minimale Medien Volumen	Bitte stelle das minimale Medienvolumen
list_split_4C_090a-fanhua-10724.wav	Erhöhe navigations Lautstärke	erhöhe Navigationslautstärke
list_split_4C_090a-fanhua-10725.wav	Richte die Klimaanlage auf die Füße	Mach Bitte das Navigationsvolumen ganz laut
list_split_4C_090a-fanhua-10726.wav	Stelle das Navigation s Volumen laut	stelle Das Navigationsvolumen laut
list_split_4C_090a-fanhua-10729.wav	Bitte stelle das Navigation s Volumen lauter	Bitte stelle das Navigationsvolumen lauter
list_split_4C_090a-fanhua-10735.wav	Stelle das Navigation s Volumen leise	stelle Das Navigationsvolumen leise
list_split_4C_090a-fanhua-10738.wav	Bitte stelle das Navigation s Volumen leise	Bitte stelle das Navigationsvolumen leise
list_split_4C_090a-fanhua-10741.wav	Ich möchte die Navigation south stärke senken	ich möchte die Navigationslautstärke senken
list_split_4C_090a-fanhua-10742.wav	Stelle die Navigationslautstärke auf 15 ein	Stell die Navigationslautstärke auf 15 ein
list_split_4C_090a-fanhua-10762.wav	Senke die Navigationslautstärke um 30 %	Senke die Navigationslautstärke um 30%
list_split_4C_090a-fanhua-10763.wav	Navigationslautstärke um 50 % verringern	Navigationslautstärke um 50% verringern
list_split_4C_090a-fanhua-10764.wav	Verringere die Lautstärke von der Navigation um 10 %	Verringere die Lautstärke von der Navigation um 10%
list_split_4C_090a-fanhua-10765.wav	Verringere Navigation s Volumen um 10 %	verringere Navigationsvolumen um 10%
list_split_4C_090a-fanhua-10766.wav	Mach bitte das navigations Volumen um 10 % leise	Mach Bitte das Navigationsvolumen um 10% leise
list_split_4C_090a-fanhua-10767.wav	Verringere die Navigationslautstärke um 50 %	verringere die Navigationslautstärke um 50%
list_split_4C_090a-fanhua-10768.wav	Kannst du die Navigationslautstärke um 20 % verringern	kannst du die Navigationslautstärke um 20% verringern
list_split_4C_090a-fanhua-10770.wav	Senke bitte die Navigationslautstärke um 10 %	senke bitte die Navigationslautstärke um 10%
list_split_4C_090a-fanhua-10771.wav	Bitte hilf mir die Navigationslautstärke um 10 % zu verringern	Bitte hilf mir die Navigationslautstärke um 10% zu verringern
list_split_4C_090a-fanhua-10772.wav	Stelle die Navigationslautstärke auf 40 % ein	Stell die Navigationslautstärke auf 40% ein
list_split_4C_090a-fanhua-10773.wav	Navigationslautstärke	Navigationslautstärke auf 40% stellen
list_split_4C_090a-fanhua-10774.wav	Das Navigation s Volumen auf 40 % stellen	Das Navigationsvolumen auf 40% stellen
list_split_4C_090a-fanhua-10775.wav	Stelle bitte das navigations Volumen auf 40 %	stelle Bitte das Navigationsvolumen auf 40%
list_split_4C_090a-fanhua-10776.wav	Ich möchte das Navigation s Volumen auf 40 % stellen	ich möchte das Navigationsvolumen auf 40% stellen
list_split_4C_090a-fanhua-10777.wav	Stelle die Navigationslautstärke auf 35 %	stelle die Navigationslautstärke auf 35%
list_split_4C_090a-fanhua-10778.wav	Kannst du die Navigationslautstärke auf 45 % stellen	kannst du die Navigationslautstärke auf 45% stellen
list_split_4C_090a-fanhua-10779.wav	Bitte starte das navigations Volumen auf 37 % laut	Bitte stelle das Navigationsvolumen auf 37% laut
list_split_4C_090a-fanhua-10780.wav	Stelle bitte die Navigationslautstärke auf 50 % ein	stelle bitte die Navigationslautstärke auf 50% ein
list_split_4C_090a-fanhua-10781.wav	Lass uns die Navigationslautstärke auf 50 % einstellen	lass uns die Navigationslautstärke auf 50% einstellen
list_split_4C_090a-fanhua-10782.wav	Erhöhe navigations Lautstärke auf maximum	erhöhe Navigationslautstärke auf Maximum
list_split_4C_090a-fanhua-10784.wav	Das navigations Volumen auf maximum stellen	Das Navigationsvolumen auf Maximum stellen
list_split_4C_090a-fanhua-10785.wav	Stelle bitte das Navigation s Volumen auf maximum	stelle Bitte das Navigationsvolumen auf Maximum
list_split_4C_090a-fanhua-10786.wav	Ich möchte das Navigation s Volumen auf maximum stellen	ich möchte das Navigationsvolumen auf Maximum stellen
list_split_4C_090a-fanhua-10789.wav	Bitte stelle das maximale Navigation Schulungen	Bitte stelle das maximale Navigationsvolumen
list_split_4C_090a-fanhua-10794.wav	Das Navigation s Volumen auf Minimum stellen	Das Navigationsvolumen auf Minimum stellen
list_split_4C_090a-fanhua-10795.wav	Stelle bitte das navigations Volumen auf Minimum	stelle Bitte das Navigationsvolumen auf Minimum
list_split_4C_090a-fanhua-10796.wav	Ich möchte was Navigation s Volumen auf Minimum stellen	ich möchte das Navigationsvolumen auf Minimum stellen
list_split_4C_090a-fanhua-10799.wav	Bitte stelle das minimale Navigation Volumen	Bitte stelle das minimale Navigationsvolumen
